voice,L,R,sprectral_std,sprectral_q75,librosa_rms_mean,librosa_chroma_std,sprectral_peak,sprectral_kurtosis,audio_zcr,librosa_tonnetz_mean,librosa_mfccs_mean,f0_mean_der,librosa_centroid_mean,librosa_centroid_std,sprectral_skew_old,positive,sprectral_skew,sprectral_iqr,sprectral_mode,sprectral_median,audio_entropy,loudness_std,librosa_chroma_mean,negative,librosa_spec_bw_mean,loudness_mean,sprectral_magic,sprectral_nobs,librosa_flatness_mean,f0_mean,librosa_tonnetz_std,librosa_rms_std,audio_rmse,f0_std,sprectral_low,librosa_mfccs_std,librosa_flatness_std,neutral,librosa_spec_bw_std,librosa_chroma_cens_mean,librosa_chroma_cens_std,sprectral_q25,temp_letters,loudness_mean_der,sprectral_mean,temp_words
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203803b100bd235a0d285a1/ru.dd2110d1-72da-4662-8a23-b6862737b20e.wav,508455,668455,96.4575775779784,240.0,0.014486931,0.32391146,295.0,-1.51376668264148,0.128113767971246,-0.0056484032944865,-17.9424,0.02198338,1801.1666109864711,704.3542685924116,4.565703898532712,0.0027842694,-0.4169971478622735,195.0,35.0,210.0,10.0109,13.209148,0.35503525,0.015265519,1663.6522156195897,-21.448229,8775.0,23,0.038080946,5.57007,0.1004177736582075,0.01458388,0.020572608,0.17683549,35.0,93.10822,0.04734296,0.9819502,400.2761941654729,0.2656710054918961,0.112925861405872,45.0,65,11.089954,167.3913043478261,10
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6d8e5e6183f5d3b102c77/ru.dd25a87a-8908-4b7a-8767-9ddddd93f028.mp3,67055,227055,18.750878832838367,182.5,0.00868368,0.3273469,220.0,4.09771719121413,0.1448042506988817,0.0093094162338982,-25.192038,0.019720541,1720.8149121888923,1201.517026083499,10.287581715706796,0.023028541,-0.6164429911169238,22.5,160.0,175.00000000000003,10.524166,18.543854,0.31008038,0.28875646,1643.2877071220953,-30.555254,3600.0,43,0.03105995,5.115058,0.100392299913073,0.0062376726,0.010657583,0.07649935,100.0,120.58174,0.08185524,0.68821496,516.7213182538295,0.2428493967807895,0.1560689072702823,160.0,121,14.862401,172.4418604651163,25
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7ea74f46a491b6a600b5b/ru.c88edb93-42bb-4486-922d-e1b12662919f.wav,992359,1152359,9.35925548669904,180.0,0.023675881,0.34916982,200.0,0.017966848436044,0.1008402181509584,-0.0236242313503902,-13.267307,0.03463135,1790.534808817808,1012.7781339659972,12.737249479674729,0.2907910811041498,0.2475841359375117,10.0,170.0,175.00000000000003,10.4207325,14.145526,0.3959653,0.0050213853541247,1892.4009424820524,-20.987368,1700.0,28,0.021733068,5.1262374,0.1528203232588317,0.021431666,0.031960398,0.08650194,160.0,93.84104,0.035300776,0.7041875403636729,401.4102945799857,0.2252926820700952,0.1804897247463032,170.0,74,9.796755,176.60714285714286,10
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62037d6d100bd235a0d265d2/ru.a7b01b0e-c75d-40e7-a40e-216634229fbf.wav,1080954,1240954,54.1635255499492,270.0,0.029010084,0.33322865,295.0,8.929217283969564,0.1562515600039936,0.0050962583122605,-18.15626,0.0069659553,2120.7509034255136,1228.209298955367,4.69873795749838,0.0044359451064319,-2.8812827065638538,36.24999999999997,245.0,250.0,10.393672,13.971218,0.33313718,0.0150335610417366,1949.41442635645,-15.538461,8473.437499999995,20,0.050699107,5.5599685,0.1202041018869441,0.02206773,0.036455903,0.05041608,30.0,83.97465,0.08460798,0.9805304862400172,410.0908078601948,0.2557982252915708,0.1337931286390152,233.75000000000003,112,13.149205,242.25,24
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa3c9e6883f87caa22769b/ru.660f153b-120b-437b-80d4-de163537744b.amr,2111900,2271900,27.70117997307744,240.0,0.06607365,0.3382404,295.0,0.916049650147066,0.0968060478234824,0.0034318755665929,-18.588812,0.031171028,812.6115818825178,382.078093654027,6.777032943051366,0.0177900307580468,1.204846843365215,30.0,215.0,215.0,10.3508835,19.73407,0.3168969,0.0033908678942168,715.3066117598584,-15.870899,6300.0,11,0.00037086714,5.2259007,0.1285536100682162,0.057625927,0.08741277,0.08321847,190.0,91.29477,0.0015521703,0.9788190985009326,267.0387735319823,0.2461500882859141,0.1508093742781594,210.0,124,14.085663,225.9090909090909,21
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9fc216d3f5d09d13c9b08/ru.db0e5546-4ae9-419f-be9f-354215102e9d.wav,1869809,2029809,46.24391851908746,177.5,0.010791597,0.31802952,290.0,1.1710309052301602,0.2111091004392971,0.0015897400824632,-21.007368,0.063801154,2507.873362777137,1624.0680857262803,4.176918680140971,0.07427729,1.1212767977719522,31.25,150.0,155.0,10.207944,12.681442,0.37266457,0.012059116,2010.284919289808,-23.33548,4570.3125,20,0.050091952,4.799552,0.0958082460258985,0.0077104974,0.013271522,0.32548448,85.0,103.75419,0.08551609,0.9136636,522.1828951955744,0.2618864605524718,0.1214446998128447,146.25,102,13.404551,167.0,19
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62029241328b750b6daa6028/ru.e669ac46-388e-44b5-9eac-084e985e10c4.wav,1902214,2062214,19.918472886498545,180.0,0.035278313,0.33519682,205.00000000000003,-0.7572606839531737,0.2535271690295527,0.0107790945097799,-18.69304,0.09497661,2991.4776732632768,1304.399384233367,5.833804103031762,0.0661123669859469,0.6619221157067702,30.0,150.0,160.0,10.314802,14.36515,0.4032,0.0016485126201828,2518.9984355713304,-15.286671,4500.0,13,0.116580315,5.0461307,0.1092303207212063,0.031039774,0.04702675,0.29125696,140.0,78.76159,0.13261326,0.9322391122669604,335.20632254906496,0.2549780325194097,0.1353496814398326,150.0,77,9.851374,166.15384615384616,13
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62032a74a6bbd7473a6329bc/ru.13d624bb-c8ea-4fa1-9d86-a3e4666ee418.m4a,17691,177691,40.9650296778813,200.0,0.042101033,0.33158877,270.0,-0.3394635448646226,0.1006046575479233,-0.0020767199631374,-16.666674,0.018558625,1434.961598845864,707.7899554764775,9.430379022893543,0.0069118184,0.8437410642625981,50.0,145.0,165.0,9.495194,8.944654,0.3819898,0.8147326,1540.6005447219782,-11.245224,7500.0,38,0.019986339,5.241243,0.1070381540087679,0.051728167,0.06674822,0.16518979,125.0,71.5543,0.035186343,0.17835556,380.48839933981617,0.2587711775842514,0.1279484700377193,150.0,68,7.433652,180.3947368421053,13
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203a04a4037773593b113e3/ru.d3f1cce4-2c57-42bf-a657-adaf484b1ca5.wav,516452,676452,68.05360032361847,240.0,0.00535982,0.3476924,290.0,1.577097731025293,0.2390050918530351,-0.0030439365193061,-23.32557,0.027797785,3190.894764392436,1589.2761312373138,5.471188020835319,0.3766270478111064,-1.6571048178396346,28.75,215.0,220.0,10.435583,11.834854,0.29820257,0.0110763542859221,2461.2487423661914,-28.997803,6073.4375,42,0.038602084,5.4218407,0.132014342194343,0.0036341366,0.0064771315,0.07835287,30.0,121.263824,0.05706758,0.6122966240740477,511.07419683758826,0.2404305564467095,0.1597700875009429,211.25,86,11.186724,206.42857142857144,15
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f778e6f21c6124a2484fb6/ru.4bbcb7ef-e1d1-47a9-a1d7-086aa0177c1c.wav,539495,699495,28.621559580838817,212.5,0.0904071,0.3282877,295.0,2.244547623957281,0.2124460238618211,0.014394581781201,-13.85856,0.03696356,2690.6693562952887,1325.2238145881656,6.615267652884186,0.0011905933050929,1.5936608063514404,17.5,200.0,200.0,10.544981,12.745815,0.3451115,0.00153992358997,2202.026405279365,-5.1412764,3412.5,36,0.0913495,5.1903243,0.1046025998449774,0.063593134,0.11059265,0.12969628,165.0,54.933495,0.12145384,0.9972695076425452,359.5272266535347,0.2597443434445877,0.1259611423490332,195.0,88,11.092822,209.02777777777777,12
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa7b8b9c64024630780734/ru.e911a8ae-74cf-4c7c-a283-7da9eed22656.aac,597741,757741,27.86787792491217,247.5,0.053043757,0.33218446,275.0,6.790273877572698,0.0854039786341853,0.0054729690717002,-19.76786,0.12280214,1002.6690442499364,567.9304623595435,8.068097902059469,0.0008717578,-1.711866821602367,32.5,215.0,225.0,10.591897,13.760719,0.30007115,0.00075893034,990.6649961513658,-14.615492,6987.5,46,0.007590354,5.146085,0.120249131517245,0.03616497,0.06414728,0.3683132,100.0,85.5343,0.019325154,0.99836934,394.0997512585475,0.2351104743810211,0.167500442296922,215.0,128,16.325207,225.1086956521739,21
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f79f70069f563c530e094c/ru.a731c3c0-995d-4016-831a-1701eb81ac39.amr,509327,669327,39.6881333523521,290.0,0.0066032447,0.3419451,295.0,-1.1691358285150792,0.1311978958666134,0.0081076487617607,-26.006565,0.039368298,874.1201213914813,473.653864540266,5.205660645139639,0.00081964175,0.3874210579011389,70.0,225.0,225.0,9.7112,14.073664,0.39435184,0.0054860516,752.1995530670206,-32.104095,15400.0,13,0.00032168554,5.331314,0.1162794040848055,0.0073344833,0.009876275,0.2737475,175.00000000000003,127.57783,0.0005883227,0.9936943,315.69148735123895,0.2616796345755006,0.1218897131909242,220.0,94,13.570679,238.07692307692307,16
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62039012d39d29343b4a60a3/ru.a08a73f1-6362-45d8-a704-a1dd03e59064.wav,543930,703930,48.55220976609336,190.0,0.01897149,0.32448617,240.0,-1.5842970499846245,0.1183294229233226,0.0284227333615586,-16.765291,0.07713951,2141.1048121414283,1296.6428292685807,9.92173107967412,0.0219923152823217,0.128820638085405,90.0,100.0,170.0,10.77299,8.339692,0.27109107,0.005511414758322,2016.815012696359,-15.681798,9000.0,41,0.024310885,4.5855427,0.1392468185221489,0.009484876,0.021191835,0.067578204,100.0,92.037445,0.04027688,0.972496268547428,412.72914801474633,0.1994543491353894,0.2086894725287107,100.0,113,5.9657717,150.0,26
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620223b87fd4a01495311ef9/ru.4146154d-5c6f-4aab-99ad-1115bbd513ca.wav,242831,402831,71.40392643306929,270.0,0.10265186,0.33375126,275.0,-0.9419721703775484,0.1652777431110223,-9.547582128836212e-05,-15.92242,0.054615032,1950.7270325379784,1349.2996505820954,4.641043094666623,0.5438291150210561,-0.7303902921848925,105.0,240.0,230.0,10.418413,22.24409,0.3214887,0.0185141501047505,1704.87440449189,-8.810055,17325.0,13,0.024645323,5.198447,0.1292229228479237,0.09137828,0.13744825,0.3060923,70.0,75.4305,0.043946218,0.4376567174925161,498.971466713789,0.2663136637232507,0.1114018215633507,165.0,57,15.968367,202.69230769230768,8
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6202b6a2763b8c46aaf34a60/ru.a692d7ce-5d56-4018-8b46-a4ab2f633a50.wav,1185588,1345588,48.11329222666943,267.5,0.0019178124,0.32576397,295.0,-1.6058324248244389,0.1955855006988817,0.0155982367715155,-37.173927,0.08533111,2420.728868975761,1105.6274117060336,7.140236070331619,0.0224016155086199,0.1258914926405503,95.0,165.0,225.0,9.710305,14.701894,0.40797412,0.0188411159857006,2056.78887108092,-45.289444,16387.5,15,0.1532049,5.063192,0.1310593248032356,0.0026162635,0.0032464857,0.27870303,165.0,143.54799,0.1471449,0.958757283965684,423.0662017632937,0.2528122635281583,0.1393531224734572,172.5,44,5.8639517,221.3333333333333,9
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61ff91026c3c991ae8dda678/ru.42ef12fc-fd6b-41b4-8f17-e8d232afda90.wav,220839,380839,33.62825263078651,192.5,0.016852114,0.32686615,270.0,0.3541249429514885,0.1617599341054313,0.0045304185262456,-28.535429,0.06795733,2296.887342128528,1010.1429813347162,4.410427934481822,0.0368025116691396,1.194599084103721,32.5,160.0,170.0,10.146814,11.149154,0.34336436,0.0056570636053881,2074.772875456493,-19.230837,5200.0,24,0.04913216,5.1254067,0.117950468364552,0.013929741,0.021880224,0.1562447,140.0,85.70868,0.061036624,0.9575404141837586,311.5846306071694,0.2533261714665515,0.1384167048568657,160.0,80,11.254691,181.875,16
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7b95d01c201589b7e6701/ru.7e030b40-2468-460c-b975-fefd89caf6c8.wav,886698,1046698,45.44246998692299,171.25,0.044858962,0.32847565,295.0,0.4675968582092205,0.0559745032947284,0.0560854828930816,-12.10391,0.11034407,1270.021714165881,850.4664046277105,7.1759280861391535,5.1689043e-05,0.5577075829499766,71.25,100.0,165.0,9.783386,11.977562,0.28123528,0.006930192,1519.2352509391449,-15.094355,7125.0,44,0.013339361,4.7575617,0.1311069796639823,0.043282412,0.06238422,0.22857031,85.0,82.899155,0.032889854,0.99301815,432.3788782859762,0.2322781254626868,0.1714065511142256,100.0,77,12.049944,150.5681818181818,18
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7869a5705111a054508ef/ru.2d898dc7-8114-482e-b666-ce799985d7a1.wav,789183,949183,40.131498727092726,256.25,0.050128423,0.3323682,295.0,-1.0312277117163229,0.179815420327476,0.0178105323553,-22.15757,0.00994505,2277.347650114432,1367.422107653325,7.591370008184215,0.005101237,0.5790370138690508,61.25,215.0,215.0,10.232567,12.6466055,0.31844425,0.0026487382,2036.706116652408,-11.784485,11943.75,22,0.05052725,5.3119483,0.0990423420573259,0.04646174,0.06839403,0.0778935,165.0,79.62471,0.08075613,0.99225,467.3157385953798,0.2674403095851518,0.1086692879443473,195.0,89,12.707862,225.9090909090909,15
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--61fed9071de61d44a69051a9/ru.ecd2d2e1-9092-4bfa-987d-2e111b3ce1a4.wav,1066518,1226518,56.33022762194402,235.00000000000003,0.09073271,0.3297358,285.00000000000006,-0.0996413476673625,0.1226131938897763,0.0060633372360486,-6.2496295,0.062067434,1869.6841359733144,1104.6382353584424,9.323016102158531,0.004294271,-1.1455296340661398,35.00000000000003,100.0,220.0,10.340991,10.510152,0.33033884,0.048832234,1747.531641860539,-4.8707395,7000.0000000000055,49,0.0418005,4.814233,0.0882274564612733,0.06802444,0.11349031,0.35543123,75.0,57.27206,0.06631882,0.9468735,430.1054929618976,0.2628768305921498,0.1192858133692332,200.0,101,10.661807,199.3877551020408,20
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620385d2357d3a3c8f1cf4cd/ru.529ba5a4-0fdd-4d7c-8996-19b856ae4f00.wav,1961471,2121471,29.06753988558372,217.5,0.014469269,0.32470402,285.00000000000006,0.3628994250165003,0.1247379193290734,-0.0145971630305744,-26.75423,0.08643734,1686.2055752276287,1030.27473370852,5.984281178675742,0.0316503322357709,0.9371855455231944,38.75,175.00000000000003,195.0,10.352223,11.816615,0.29422462,0.2393701913277484,1490.8391132315066,-20.463392,6926.5625,32,0.015640777,5.538975,0.1304325461171412,0.009867202,0.017516725,0.43586403,160.0,101.77398,0.029476594,0.7289794410691088,466.3142429384874,0.2494943171258127,0.145209913763688,178.75,88,12.84967,200.625,18
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203c633474dd04f93390751/ru.0c671a6c-2865-44fa-a7d2-ce842114b1da.wav,413062,573062,90.29767638267778,210.0,0.008468316,0.35669816,265.0,-1.6435494358531817,0.0846848167931309,0.0323432241324631,-16.92704,0.033540737,1646.993413522467,993.9480461377764,6.675876478876599,0.038185761966007,-0.4450129262560754,175.0,25.0,195.0,10.27141,13.774566,0.4031793,0.0084555783115195,1895.293173580057,-28.978886,6125.0,38,0.018072298,5.3119993,0.1315861483693845,0.00714774,0.011081458,0.09852945,25.0,114.42531,0.036723517,0.9533586664598442,496.5381226628263,0.2379892298442728,0.1633843928025661,35.0,79,8.720759,145.52631578947367,19
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6d478e6f0a56bac157b14/ru.49f7335c-683f-4165-b3ad-50fec4e3566f.wav,1754218,1914218,35.58050340034866,240.00000000000003,0.0071877735,0.3240903,265.0,-1.240064405299626,0.2605440669928115,0.0042769780520993,-24.9745,0.090364404,3176.0767517362738,1478.6000264793647,5.363653195589529,0.020439256,0.2696184859313248,53.75000000000003,195.0,195.0,10.499126,10.860523,0.29608572,0.011164869,2425.0203840983777,-25.665962,10010.937500000004,12,0.058590002,5.361668,0.1168354408337787,0.004520968,0.008497814,0.26130795,155.0,103.48416,0.08527386,0.9683959,384.6037582806803,0.2604322764985398,0.1245325768267944,186.25,109,10.477659,209.16666666666663,20
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620392d9edf0bd60e43a999f/ru.b12aa0a2-fcb4-454e-b973-ca85120f149b.wav,831,160831,62.66142588250614,185.0,0.0037847008,0.32872885,260.0,-0.3473290895950427,0.158827126597444,0.0009812303819784,-18.660952,0.07080364,2266.7447878918865,1061.5088951557098,5.980071478101069,0.0007066059,-0.5533863774327122,78.75,185.0,172.5,10.248797,13.6112995,0.4599031,0.0014246037,2067.960834987789,-33.90026,8367.1875,38,0.053240445,5.165171,0.0900975796285112,0.003184912,0.0049504167,0.28268078,25.0,112.13632,0.058056578,0.9978688,376.7828503351426,0.269993881623614,0.1021598610959667,106.25,65,10.074521,153.42105263157896,14
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--6203c633474dd04f93390751/ru.0c671a6c-2865-44fa-a7d2-ce842114b1da.wav,1102946,1262946,59.7381462876415,210.0,0.006521921,0.34723514,275.0,2.0740881181141075,0.0930417581869009,0.0497097362667227,-18.978434,0.027580762,1803.253742640228,1087.080727052362,7.957572036918134,0.0095871575,-1.800420851721568,18.75,200.0,200.0,10.515975,12.70226,0.34309265,0.007804775,2012.665348355505,-29.440147,3585.9375,38,0.01830882,5.336987,0.1465392551159047,0.004608453,0.007975682,0.081048466,35.0,117.383606,0.034175333,0.9826081,457.8158352794956,0.225169816399954,0.1806429824702424,191.25,75,9.335078,184.3421052631579,15
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7869a5705111a054508ef/ru.2d898dc7-8114-482e-b666-ce799985d7a1.wav,896865,1056865,50.85680810427996,263.75,0.04846646,0.32854465,295.0,0.3731938128050758,0.1618207742611821,0.0066753607496272,-22.837229,0.088238604,2241.471724955709,1239.1028275157616,7.424616930834587,0.005101237,-0.4721971825128288,70.0,290.0,220.0,10.2576275,14.766592,0.32355988,0.0026487382,2108.5343840428072,-14.601433,13562.5,24,0.057868153,5.327344,0.108706357415479,0.046619497,0.06730233,0.25701654,85.0,83.31212,0.08370481,0.99225,498.15837219700217,0.2697722744889432,0.102743628758165,193.75,70,13.129919,225.2083333333333,14
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f6c7fc50912b51f070fd57/ru.816684b3-c5ac-4856-8294-1b2faa6402f1.mp3,151674,311674,29.28225903063458,190.0,0.039644606,0.31846723,290.0,3.03115171394027,0.1517010283546326,-0.0149023234686282,-17.36179,0.036569975,1815.4191373913616,1266.3431922712632,7.814140802952953,0.1956122677439334,1.1141661189513927,10.0,185.0,185.0,10.477264,14.574038,0.29786637,0.0472281360411873,1540.880687344294,-12.015217,1800.0,37,0.019358555,5.232148,0.1136858061695476,0.029523835,0.04937793,0.089542724,120.0,87.207214,0.027572472,0.7571595982459727,533.0874994207718,0.2457893670706074,0.1513965665672889,180.0,80,12.97373,190.8108108108108,20
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f658fb5a635693db021/ru.43955bb1-8264-4c2a-a347-25a27f658d55.ogg,205960,365960,47.65608083777269,247.5,0.06936967,0.32330906,295.0,-1.0283230730028012,0.1471458166932907,0.012764887124541,-9.063118,0.046365052,1863.7982644418748,1189.8942359399343,5.359390544902952,0.5959864241486093,0.7907610020548121,80.0,175.00000000000003,175.00000000000003,10.586783,7.8207407,0.30929828,0.0034067499946521,1689.4159637091684,-4.9055457,13400.0,35,0.023351522,5.173018,0.1218719473893138,0.03761116,0.07895806,0.17340569,150.0,62.532455,0.046794552,0.4006068494096361,525.8251040320761,0.2554184631563296,0.1345166978935776,167.5,96,8.793736,203.42857142857144,22
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7ec3156ef241fa1f6e7a6/ru.1ab8555d-4e26-4dc1-b3ff-02bc0cb2c0df.wav,1545879,1705879,32.30228320103704,226.25,0.010510409,0.32061097,280.0,2.694033081766388,0.1852301941892971,-0.0025247699141835,-23.647055,0.09144991,2453.3383437560287,1125.401787826579,10.745276755111302,0.051339503,-0.4523336790480355,26.25,200.0,207.5,10.231462,11.239875,0.36333916,0.0011801654,2184.05109599523,-24.69763,5250.0,40,0.07292969,4.6285896,0.1183389539301733,0.011238711,0.015399546,0.33099684,100.0,93.63834,0.073159516,0.9474803,353.6711127416173,0.254197411818725,0.1368101208171195,200.0,42,8.4904785,211.25,8
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f9faeeb0e1de55ae2bc547/ru.c9609b82-7dd5-44e0-91c5-4a1de4f0a60e.wav,174994,334994,57.84211319766592,240.0,0.0078045796,0.3108837,295.0,-1.083426435149563,0.1970129043530351,-0.0099595209584098,-22.826153,0.059121646,2415.2805520804864,1250.2359420626683,4.466236678874124,0.0075297678581469,0.718028547264078,103.75,145.0,145.0,10.125342,18.170918,0.39582872,0.037345735084097,2130.1581525147817,-28.711485,14135.9375,26,0.07382536,5.0004086,0.1003666929038677,0.0064949594,0.010139473,0.1266052,115.0,113.87688,0.09960894,0.9551244985587136,371.19663240421295,0.2550905019879393,0.1351375933220451,136.25,80,15.727841,178.46153846153845,16
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62028bb5a3f3d614336be08d/ru.fbf6c20a-c173-4bba-92cc-4bce39fc26c6.wav,1365509,1525509,26.18890195977269,195.0,0.008310361,0.3342011,270.0,3.0951699523469696,0.1258080820686901,-0.003688877049103,-18.016989,0.047339354,2040.7217860708856,1327.242057256626,5.963913382025427,0.0022760446874389,1.810980455209192,25.0,180.0,180.0,10.613203,11.124206,0.33454704,0.0051191195374339,1838.9024491541927,-25.29833,4250.0,33,0.034855798,5.303093,0.1062372996439687,0.0048183594,0.009610404,0.13074256,160.0,103.12808,0.057453573,0.9926048265666736,454.6995513508467,0.2491935634146098,0.1457254311575785,170.0,115,11.467073,188.3333333333333,23
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61fa12e328ec07265dd6150a/ru.d8347878-ac8c-45f0-aad0-9ea00d2e82fe.aac,131410,291410,21.00642380963122,155.0,0.022948485,0.3241938,235.00000000000003,6.109209215361526,0.102086661341853,-0.0108790315899757,-19.327477,0.06634186,1572.1745365482716,1050.51243548483,9.60974531602981,0.00490589023082,0.8639728960922234,15.0,155.0,150.0,10.3405695,14.409004,0.37013614,0.1328358107264749,1641.8920763306571,-20.398598,2100.0,42,0.026103102,5.0431004,0.0960975951659702,0.01811009,0.029256297,0.12910451,100.0,93.53249,0.043986857,0.8622582860854126,451.99788575280985,0.2435995644130738,0.1548954019688578,140.0,104,14.197638,148.33333333333334,18
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f7e96a31b218543e99b252/ru.aa18b9fe-5307-4eb8-bab9-729be24d7eba.wav,1461227,1621227,35.62846832382835,245.0,0.032545794,0.3487317,280.0,-0.9355918052956445,0.0958840854632587,-0.0094648256653574,-13.815602,0.06681209,1514.3914207199375,1148.4173199848558,8.108566195277229,0.014877265,0.6683906330345273,65.0,175.00000000000003,205.00000000000003,10.523397,13.792466,0.34062862,0.011337064,1662.801754162983,-14.934549,11700.0,21,0.018798415,5.3617373,0.1516753702072053,0.026573721,0.04200132,0.21798687,175.00000000000003,90.527115,0.041320145,0.9737857,519.3052768207046,0.2382650915347698,0.1629818379122689,180.0,84,12.5107975,213.57142857142856,13
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620392d9edf0bd60e43a999f/ru.b12aa0a2-fcb4-454e-b973-ca85120f149b.wav,1325888,1485888,55.13752518633267,197.5,0.0051334957,0.32530338,265.0,1.7588621773910216,0.2024385982428115,0.0050998365257776,-19.273922,0.0035976507,2496.463988308308,1206.773743861395,6.495007025467883,0.0030044135484423,-1.1467423574569005,27.5,180.0,182.5,10.183771,13.21581,0.4600555,0.1304133393891993,2056.709212997176,-30.546371,4675.0,28,0.059116937,5.208951,0.0911314170751852,0.004750641,0.006998474,0.055795003,30.0,109.82831,0.049215388,0.8665822390233444,403.9410155653014,0.2650320799290366,0.1144173498286955,170.0,81,9.049967,179.82142857142858,14
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--620386874c316918fdd7cf9d/ru.58c2f6ba-f52c-4cbd-b521-267715f92a68.wav,1258837,1418837,27.548658250966987,187.5,0.009536368,0.31576487,290.0,6.495817301038059,0.1783256165135782,0.0103509891573865,-26.976908,0.007660817,1915.9215394276232,1072.6627973350037,5.150260576347644,0.05159779,2.372700161542661,22.5,165.0,170.0,9.9537525,13.2339,0.35994005,0.050726637,1419.6083551523038,-24.345783,3712.5,28,0.027279997,5.1401167,0.1059075327350171,0.007825526,0.012258142,0.13413496,155.0,106.784645,0.044977125,0.8976756,427.8267611547989,0.259168044673201,0.1271426677146702,165.0,82,11.683347,180.0,19
pool_31406799_14-02-2022_13-22-34/assignment_0001df3acf--61f79f70069f563c530e094c/ru.a731c3c0-995d-4016-831a-1701eb81ac39.amr,439784,599784,51.71662571166066,291.25,0.005893634,0.330392,295.0,-1.6647541885953132,0.1441927291333865,0.0045596663991129,-26.0756,0.05757147,947.7783154609132,477.3962794964458,4.959860676867045,0.0011179366133179,-0.2352170888751285,92.49999999999996,295.0,252.50000000000003,9.428141,15.429123,0.45986953,0.0034421225106204,804.9877180888457,-34.24879,18384.375,8,0.00047143447,5.243576,0.0951548137778334,0.0077156695,0.009716313,0.2541698,165.0,128.32098,0.0009964386,0.9954399177596696,315.4875059221811,0.274264360877094,0.0900688274932701,198.75000000000003,73,10.483133,241.875,10
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62023f5e91f6bd0b290eff2f/ru.a42fe98c-1020-4904-a4ca-13d0fc93e7a0.m4a,1888721,2048721,21.23281287181388,225.0,0.04973344,0.326896,260.0,-0.3496382614491176,0.1265865240615016,0.0073704022075964,-11.889869,0.06267983,1708.596830687322,1027.5228892169218,6.050130065787003,0.6232577,0.7974127838049663,35.0,190.0,210.0,10.528566,11.249417,0.3037931,0.04799432,1534.854041084254,-10.611333,6650.0,29,0.019515196,5.372924,0.1217444022490593,0.032012258,0.05918852,0.13991326,185.0,72.127884,0.035362907,0.328748,383.345450833438,0.2488728576250999,0.146272465183472,190.0,108,12.886187,210.17241379310343,18
pool_31546723_14-02-2022_13-23-16/assignment_0001e15d63--62035effe9122f1801b00264/ru.dc0d8a36-76d2-4476-ade3-ffd74f88b629.wav,1744985,1904985,20.816659994661325,250.0,0.010310624,0.3243033,260.0,-0.6651873767258389,0.2638980755790734,-0.0051629247773167,-27.080881,0.024686605,2897.862127217964,1403.8985739346183,3.5680485697864506,0.009532591,-0.7164708420253245,30.0,245.0,245.0,10.034153,13.9558935,0.36429337,0.0015142896,1945.719002763572,-23.69259,6600.0,9,0.08377527,5.6496744,0.1214108674599462,0.009408104,0.013966311,0.23489334,195.0,100.45103,0.11055425,0.9889531,407.4207111378252,0.2699603303310627,0.1022484884038724,220.0,88,14.940596,236.66666666666663,18
